Request_ID,Request_Time,Status,Passengers,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon,Exp_Pickup_Time,Exp_Dropoff_Time,Act_Pickup_Time,Act_Dropoff_Time
R215044,2025-10-01 20:40:00,COMPLETED,1,40.8103823,-73.95972739,40.80231236,-73.96117229,2025-10-01 20:40:09,2025-10-01 20:42:26,2025-10-01 20:40:09,2025-10-01 20:42:26
R215037,2025-10-01 20:38:00,COMPLETED,1,40.8175466,-73.95882301,40.80454977,-73.96684416,2025-10-01 20:39:39,2025-10-01 20:42:43,2025-10-01 20:39:43,2025-10-01 20:42:51
R215040,2025-10-01 20:40:00,COMPLETED,1,40.80692744,-73.96112837,40.80070203,-73.96484189,2025-10-01 20:41:12,2025-10-01 20:43:23,2025-10-01 20:41:12,2025-10-01 20:43:23
R215039,2025-10-01 20:39:00,COMPLETED,2,40.80084136,-73.96823622,40.81067408,-73.95875797,2025-10-01 20:40:10,2025-10-01 20:43:20,2025-10-01 20:40:10,2025-10-01 20:43:18
R215033,2025-10-01 20:37:00,COMPLETED,1,40.8135971,-73.96179222,40.80048477,-73.96507457,2025-10-01 20:37:46,2025-10-01 20:43:12,2025-10-01 20:37:46,2025-10-01 20:43:12
R215042,2025-10-01 20:40:00,COMPLETED,1,40.80647521,-73.96381058,40.8167142,-73.9542939,2025-10-01 20:41:29,2025-10-01 20:44:32,2025-10-01 20:41:29,2025-10-01 20:44:32
R215046,2025-10-01 20:41:00,COMPLETED,1,40.8072153,-73.9614057,40.8029743,-73.9654558,2025-10-01 20:42:57,2025-10-01 20:44:50,2025-10-01 20:42:57,2025-10-01 20:44:38
R215041,2025-10-01 20:40:00,COMPLETED,1,40.8065997,-73.9613743,40.7973681,-73.9637736,2025-10-01 20:41:12,2025-10-01 20:44:40,2025-10-01 20:41:12,2025-10-01 20:44:40
R215047,2025-10-01 20:41:00,COMPLETED,2,40.80803948,-73.96498706,40.8028379,-73.9681172,2025-10-01 20:43:43,2025-10-01 20:45:06,2025-10-01 20:43:31,2025-10-01 20:44:54
R215028,2025-10-01 20:36:00,COMPLETED,2,40.81790691,-73.959454,40.79711219,-73.96434736,2025-10-01 20:36:51,2025-10-01 20:43:03,2025-10-01 20:36:51,2025-10-01 20:44:01
R215049,2025-10-01 20:42:00,COMPLETED,1,40.80889773,-73.94831345,40.80854854,-73.95866476,2025-10-01 20:42:11,2025-10-01 20:44:47,2025-10-01 20:42:11,2025-10-01 20:45:14
R215038,2025-10-01 20:39:00,COMPLETED,1,40.81008586,-73.96147236,40.80130708,-73.95437859,2025-10-01 20:41:18,2025-10-01 20:45:25,2025-10-01 20:41:18,2025-10-01 20:45:25
R215055,2025-10-01 20:43:00,COMPLETED,1,40.80991102,-73.96041255,40.80778926,-73.95203333,2025-10-01 20:43:00,2025-10-01 20:45:13,2025-10-01 20:43:00,2025-10-01 20:45:24
R215045,2025-10-01 20:40:00,COMPLETED,1,40.80771262,-73.96001089,40.80200999,-73.9567749,2025-10-01 20:42:06,2025-10-01 20:44:29,2025-10-01 20:42:06,2025-10-01 20:45:15
R215048,2025-10-01 20:42:00,COMPLETED,1,40.8080368,-73.9643631,40.79658197,-73.96257173,2025-10-01 20:43:22,2025-10-01 20:46:46,2025-10-01 20:43:20,2025-10-01 20:46:45
R215051,2025-10-01 20:42:00,COMPLETED,2,40.80781641,-73.96534313,40.8028379,-73.9681172,2025-10-01 20:44:43,2025-10-01 20:46:06,2025-10-01 20:44:43,2025-10-01 20:46:06
R215060,2025-10-01 20:45:00,COMPLETED,1,40.81086986,-73.95865414,40.80810952,-73.96546584,2025-10-01 20:46:21,2025-10-01 20:47:57,2025-10-01 20:46:21,2025-10-01 20:47:57
R215053,2025-10-01 20:43:00,COMPLETED,1,40.8093705,-73.96071833,40.80385973,-73.95737931,2025-10-01 20:44:39,2025-10-01 20:47:30,2025-10-01 20:44:39,2025-10-01 20:47:30
R215043,2025-10-01 20:40:00,COMPLETED,3,40.81397265,-73.96180395,40.7985066,-73.9671279,2025-10-01 20:42:24,2025-10-01 20:47:25,2025-10-01 20:42:24,2025-10-01 20:47:25
R215050,2025-10-01 20:42:00,COMPLETED,1,40.81798074,-73.95901982,40.80842952,-73.95903423,2025-10-01 20:44:58,2025-10-01 20:47:16,2025-10-01 20:44:58,2025-10-01 20:47:32
R215058,2025-10-01 20:44:00,COMPLETED,1,40.80626381,-73.9638431,40.8158299,-73.9574965,2025-10-01 20:45:52,2025-10-01 20:48:09,2025-10-01 20:45:52,2025-10-01 20:48:07
R215056,2025-10-01 20:44:00,COMPLETED,1,40.81022518,-73.94933537,40.80192609,-73.96297138,2025-10-01 20:44:58,2025-10-01 20:48:31,2025-10-01 20:44:58,2025-10-01 20:48:30
R215064,2025-10-01 20:48:00,COMPLETED,1,40.8086668,-73.95921595,40.8048656,-73.9637999,2025-10-01 20:48:27,2025-10-01 20:49:31,2025-10-01 20:48:27,2025-10-01 20:49:31
R215057,2025-10-01 20:44:00,COMPLETED,3,40.80916393,-73.95049878,40.80086776,-73.96938857,2025-10-01 20:45:06,2025-10-01 20:49:28,2025-10-01 20:45:06,2025-10-01 20:49:28
R215059,2025-10-01 20:45:00,COMPLETED,1,40.80400768,-73.95696122,40.8182245,-73.9597336,2025-10-01 20:45:58,2025-10-01 20:49:25,2025-10-01 20:45:58,2025-10-01 20:49:25
R215061,2025-10-01 20:45:00,COMPLETED,1,40.81167973,-73.96275479,40.8021942,-73.9654877,2025-10-01 20:46:24,2025-10-01 20:50:15,2025-10-01 20:46:24,2025-10-01 20:51:00
R215054,2025-10-01 20:43:00,COMPLETED,1,40.80788239,-73.96384645,40.81672018,-73.95413317,2025-10-01 20:43:18,2025-10-01 20:51:23,2025-10-01 20:43:18,2025-10-01 20:51:20
R215065,2025-10-01 20:48:00,COMPLETED,1,40.8097912,-73.9593562,40.8041614,-73.9611597,2025-10-01 20:50:09,2025-10-01 20:51:30,2025-10-01 20:50:09,2025-10-01 20:51:30
R215052,2025-10-01 20:43:00,COMPLETED,1,40.80527407,-73.96339249,40.82034195,-73.95776186,2025-10-01 20:43:32,2025-10-01 20:50:26,2025-10-01 20:43:32,2025-10-01 20:51:14
R215063,2025-10-01 20:48:00,COMPLETED,1,40.80820747,-73.96345519,40.81148408,-73.94627195,2025-10-01 20:48:11,2025-10-01 20:52:25,2025-10-01 20:48:11,2025-10-01 20:52:25
R215067,2025-10-01 20:49:00,COMPLETED,1,40.81764353,-73.95899501,40.8050887,-73.9651286,2025-10-01 20:49:16,2025-10-01 20:52:03,2025-10-01 20:49:16,2025-10-01 20:52:04
R215066,2025-10-01 20:48:00,COMPLETED,1,40.81006835,-73.96036964,40.802957,-73.95770051,2025-10-01 20:50:09,2025-10-01 20:52:42,2025-10-01 20:50:09,2025-10-01 20:52:42
R215062,2025-10-01 20:46:00,COMPLETED,1,40.8182581,-73.9593595,40.80195781,-73.96229513,2025-10-01 20:48:52,2025-10-01 20:52:52,2025-10-01 20:48:52,2025-10-01 20:53:22
R215068,2025-10-01 20:50:00,COMPLETED,1,40.80727387,-73.96418762,40.80205146,-73.96600328,2025-10-01 20:51:40,2025-10-01 20:53:17,2025-10-01 20:51:40,2025-10-01 20:53:29
R215073,2025-10-01 20:51:00,COMPLETED,1,40.81106411,-73.96044072,40.805167,-73.9663121,2025-10-01 20:53:27,2025-10-01 20:54:59,2025-10-01 20:53:24,2025-10-01 20:54:57
R215075,2025-10-01 20:52:00,COMPLETED,1,40.81127854,-73.96111965,40.8047429,-73.96702454,2025-10-01 20:53:24,2025-10-01 20:54:57,2025-10-01 20:53:24,2025-10-01 20:54:57
R215071,2025-10-01 20:50:00,COMPLETED,2,40.81027136,-73.96172181,40.8033639,-73.9574046,2025-10-01 20:50:48,2025-10-01 20:54:15,2025-10-01 20:50:48,2025-10-01 20:54:15
R215072,2025-10-01 20:51:00,COMPLETED,2,40.80904948,-73.95958241,40.8034301,-73.9675838,2025-10-01 20:52:39,2025-10-01 20:54:41,2025-10-01 20:52:36,2025-10-01 20:55:15
R215070,2025-10-01 20:50:00,COMPLETED,1,40.81789752,-73.95884313,40.8076271,-73.95857323,2025-10-01 20:52:44,2025-10-01 20:55:03,2025-10-01 20:52:57,2025-10-01 20:55:26
R215077,2025-10-01 20:53:00,COMPLETED,1,40.80005255,-73.96654174,40.8089678,-73.9589888,2025-10-01 20:53:17,2025-10-01 20:55:33,2025-10-01 20:53:47,2025-10-01 20:56:00
R215090,2025-10-01 20:55:00,COMPLETED,1,40.8078626,-73.96380354,40.8119008,-73.9630756,2025-10-01 20:55:18,2025-10-01 20:56:31,2025-10-01 20:55:18,2025-10-01 20:56:31
R215080,2025-10-01 20:53:00,COMPLETED,3,40.7991553,-73.9683159,40.8137633,-73.96173153,2025-10-01 20:53:14,2025-10-01 20:57:33,2025-10-01 20:53:14,2025-10-01 20:57:30
R215078,2025-10-01 20:53:00,COMPLETED,1,40.8089678,-73.9589888,40.8075355,-73.9625727,2025-10-01 20:54:51,2025-10-01 20:57:10,2025-10-01 20:54:51,2025-10-01 20:57:02
R215074,2025-10-01 20:52:00,COMPLETED,1,40.8162528,-73.9583886,40.8051532,-73.9645935,2025-10-01 20:52:39,2025-10-01 20:57:03,2025-10-01 20:52:39,2025-10-01 20:57:42
R215081,2025-10-01 20:53:00,COMPLETED,1,40.81028557,-73.9618348,40.81576079,-73.9594131,2025-10-01 20:55:47,2025-10-01 20:57:03,2025-10-01 20:55:54,2025-10-01 20:57:30
R215069,2025-10-01 20:50:00,COMPLETED,1,40.82158721,-73.95394038,40.80427873,-73.9604947,2025-10-01 20:52:14,2025-10-01 20:56:22,2025-10-01 20:52:14,2025-10-01 20:57:17
R215079,2025-10-01 20:53:00,COMPLETED,1,40.81175631,-73.95994191,40.8151021,-73.9609174,2025-10-01 20:55:29,2025-10-01 20:57:20,2025-10-01 20:55:26,2025-10-01 20:58:07
R215092,2025-10-01 20:57:00,COMPLETED,1,40.80753498,-73.96257207,40.7986401,-73.9640708,2025-10-01 20:57:02,2025-10-01 20:59:45,2025-10-01 20:57:02,2025-10-01 20:59:45
R215088,2025-10-01 20:55:00,COMPLETED,1,40.80894975,-73.9634981,40.80100049,-73.9590805,2025-10-01 20:56:40,2025-10-01 20:59:04,2025-10-01 20:56:40,2025-10-01 20:59:04
R215082,2025-10-01 20:54:00,COMPLETED,2,40.8071388,-73.9641968,40.7978016,-73.9629252,2025-10-01 20:56:21,2025-10-01 20:59:09,2025-10-01 20:56:10,2025-10-01 20:59:59
R215087,2025-10-01 20:55:00,COMPLETED,1,40.817913,-73.95881664,40.80583163,-73.96049067,2025-10-01 20:56:16,2025-10-01 20:59:03,2025-10-01 20:56:16,2025-10-01 20:59:03
R215086,2025-10-01 20:54:00,COMPLETED,1,40.80486243,-73.96314807,40.8178909,-73.9534439,2025-10-01 20:54:17,2025-10-01 20:58:41,2025-10-01 20:54:17,2025-10-01 20:59:00
R215085,2025-10-01 20:54:00,COMPLETED,1,40.81015717,-73.96045715,40.79666826,-73.96256872,2025-10-01 20:55:26,2025-10-01 20:59:03,2025-10-01 20:55:26,2025-10-01 20:59:03
R215089,2025-10-01 20:55:00,COMPLETED,1,40.8167142,-73.9542939,40.8041614,-73.9611597,2025-10-01 20:57:10,2025-10-01 21:00:03,2025-10-01 20:57:10,2025-10-01 21:00:04
R215076,2025-10-01 20:52:00,COMPLETED,2,40.81360166,-73.9612437,40.8041761,-73.9642006,2025-10-01 20:55:00,2025-10-01 20:58:43,2025-10-01 20:55:00,2025-10-01 21:00:00
R215095,2025-10-01 20:58:00,COMPLETED,1,40.80756264,-73.96049101,40.80478427,-73.96458808,2025-10-01 20:59:03,2025-10-01 21:01:14,2025-10-01 20:59:00,2025-10-01 21:01:10
R215098,2025-10-01 20:59:00,COMPLETED,1,40.80838384,-73.95895042,40.79957261,-73.96280408,2025-10-01 20:59:38,2025-10-01 21:01:55,2025-10-01 20:59:38,2025-10-01 21:01:55
R215093,2025-10-01 20:57:00,COMPLETED,1,40.81025233,-73.96152366,40.79962337,-73.96298781,2025-10-01 20:58:58,2025-10-01 21:01:53,2025-10-01 20:58:58,2025-10-01 21:01:55
R215094,2025-10-01 20:58:00,COMPLETED,1,40.81002293,-73.95869829,40.8134281,-73.96127053,2025-10-01 21:00:17,2025-10-01 21:01:38,2025-10-01 21:00:17,2025-10-01 21:01:38
R215084,2025-10-01 20:54:00,COMPLETED,1,40.8101571,-73.9604571,40.7984952,-73.96719787,2025-10-01 20:55:26,2025-10-01 21:00:15,2025-10-01 20:55:26,2025-10-01 21:01:20
R215083,2025-10-01 20:54:00,COMPLETED,1,40.81783383,-73.95912644,40.79850662,-73.9671278,2025-10-01 20:56:32,2025-10-01 21:02:45,2025-10-01 20:56:32,2025-10-01 21:02:43
R215091,2025-10-01 20:56:00,COMPLETED,1,40.81000821,-73.96054901,40.79769646,-73.96282051,2025-10-01 20:56:29,2025-10-01 21:02:43,2025-10-01 20:56:29,2025-10-01 21:02:43
R215097,2025-10-01 20:59:00,COMPLETED,1,40.80780626,-73.96016982,40.8136498,-73.9612797,2025-10-01 20:59:00,2025-10-01 21:03:22,2025-10-01 20:59:00,2025-10-01 21:03:23
R215096,2025-10-01 20:59:00,COMPLETED,1,40.81821722,-73.95912979,40.8063913,-73.9656884,2025-10-01 21:00:19,2025-10-01 21:03:21,2025-10-01 21:00:19,2025-10-01 21:03:17
R215100,2025-10-01 21:01:00,COMPLETED,1,40.80078603,-73.9655121,40.80522281,-73.95463776,2025-10-01 21:01:40,2025-10-01 21:04:21,2025-10-01 21:01:40,2025-10-01 21:04:21
R215110,2025-10-01 21:03:00,COMPLETED,3,40.80159057,-73.96507088,40.8091088,-73.9591765,2025-10-01 21:03:28,2025-10-01 21:05:16,2025-10-01 21:03:28,2025-10-01 21:05:08
R215103,2025-10-01 21:02:00,COMPLETED,1,40.79837616,-73.96703493,40.8127889,-73.95739172,2025-10-01 21:02:43,2025-10-01 21:06:03,2025-10-01 21:02:43,2025-10-01 21:05:54
R215104,2025-10-01 21:02:00,COMPLETED,1,40.8165749,-73.9596097,40.8072617,-73.96488,2025-10-01 21:03:15,2025-10-01 21:05:32,2025-10-01 21:03:19,2025-10-01 21:05:41
R215099,2025-10-01 21:00:00,COMPLETED,1,40.80793416,-73.96364931,40.80709417,-73.94950233,2025-10-01 21:01:15,2025-10-01 21:05:05,2025-10-01 21:01:15,2025-10-01 21:05:01
R215106,2025-10-01 21:02:00,COMPLETED,1,40.80634274,-73.96370228,40.8007932,-73.9602057,2025-10-01 21:03:50,2025-10-01 21:05:41,2025-10-01 21:03:46,2025-10-01 21:05:37
R215128,2025-10-01 21:06:00,COMPLETED,1,40.8078443,-73.9598255,40.80767894,-73.95969165,2025-10-01 21:06:18,2025-10-01 21:06:18,2025-10-01 21:06:18,2025-10-01 21:06:18
R215101,2025-10-01 21:01:00,COMPLETED,2,40.8089769,-73.94862659,40.80416107,-73.96115875,2025-10-01 21:03:10,2025-10-01 21:06:40,2025-10-01 21:03:10,2025-10-01 21:06:40
R215102,2025-10-01 21:02:00,COMPLETED,1,40.80691399,-73.96065127,40.7967302,-73.9625475,2025-10-01 21:03:58,2025-10-01 21:06:30,2025-10-01 21:03:58,2025-10-01 21:06:30
R215114,2025-10-01 21:03:00,COMPLETED,1,40.81790944,-73.9587231,40.8084695,-73.9579298,2025-10-01 21:04:39,2025-10-01 21:06:41,2025-10-01 21:04:40,2025-10-01 21:07:18
R215105,2025-10-01 21:02:00,COMPLETED,1,40.81790132,-73.95873081,40.80192863,-73.96559726,2025-10-01 21:03:16,2025-10-01 21:07:08,2025-10-01 21:03:18,2025-10-01 21:07:15
R215120,2025-10-01 21:04:00,COMPLETED,1,40.80320114,-73.96737054,40.81123819,-73.96189984,2025-10-01 21:05:43,2025-10-01 21:07:42,2025-10-01 21:05:43,2025-10-01 21:07:42
R215117,2025-10-01 21:04:00,COMPLETED,1,40.80991558,-73.96175701,40.81224104,-73.9544091,2025-10-01 21:06:23,2025-10-01 21:08:45,2025-10-01 21:06:23,2025-10-01 21:08:45
R215108,2025-10-01 21:03:00,COMPLETED,1,40.8182841,-73.9594159,40.8138504,-73.96160889,2025-10-01 21:07:34,2025-10-01 21:08:38,2025-10-01 21:07:26,2025-10-01 21:08:30
R215109,2025-10-01 21:03:00,COMPLETED,1,40.8074209,-73.9584138,40.79700355,-73.96121588,2025-10-01 21:05:25,2025-10-01 21:08:03,2025-10-01 21:05:25,2025-10-01 21:08:03
R215112,2025-10-01 21:03:00,COMPLETED,1,40.80865436,-73.95903591,40.803665,-73.966747,2025-10-01 21:05:28,2025-10-01 21:07:50,2025-10-01 21:05:28,2025-10-01 21:08:31
R215115,2025-10-01 21:03:00,COMPLETED,1,40.81019592,-73.96057129,40.79945611,-73.95972692,2025-10-01 21:04:53,2025-10-01 21:08:16,2025-10-01 21:04:53,2025-10-01 21:08:16
R215125,2025-10-01 21:06:00,COMPLETED,1,40.8102441,-73.959018,40.8133886,-73.9610982,2025-10-01 21:07:09,2025-10-01 21:08:27,2025-10-01 21:07:09,2025-10-01 21:08:27
R215111,2025-10-01 21:03:00,COMPLETED,1,40.8077852,-73.96396145,40.8039158,-73.9686086,2025-10-01 21:05:55,2025-10-01 21:07:15,2025-10-01 21:05:55,2025-10-01 21:08:04
R215127,2025-10-01 21:06:00,COMPLETED,1,40.80883936,-73.96330196,40.80394136,-73.96884337,2025-10-01 21:06:22,2025-10-01 21:07:59,2025-10-01 21:06:22,2025-10-01 21:08:04
R215126,2025-10-01 21:06:00,COMPLETED,1,40.80212913,-73.96452975,40.8110125,-73.9587056,2025-10-01 21:06:38,2025-10-01 21:08:36,2025-10-01 21:06:38,2025-10-01 21:08:36
R215119,2025-10-01 21:04:00,COMPLETED,1,40.8078764,-73.9589577,40.812241,-73.954409,2025-10-01 21:06:25,2025-10-01 21:08:09,2025-10-01 21:06:25,2025-10-01 21:08:09
R215122,2025-10-01 21:05:00,COMPLETED,1,40.80773234,-73.95969343,40.809815,-73.9548208,2025-10-01 21:07:28,2025-10-01 21:09:31,2025-10-01 21:07:28,2025-10-01 21:09:31
R215113,2025-10-01 21:03:00,COMPLETED,1,40.8065049,-73.96620646,40.8144787,-73.9612242,2025-10-01 21:03:17,2025-10-01 21:09:10,2025-10-01 21:03:17,2025-10-01 21:09:44
R215121,2025-10-01 21:04:00,COMPLETED,3,40.7991155,-73.96846823,40.81371712,-73.96166174,2025-10-01 21:06:02,2025-10-01 21:09:34,2025-10-01 21:06:02,2025-10-01 21:09:58
R215131,2025-10-01 21:08:00,COMPLETED,1,40.8095133,-73.9633969,40.8007932,-73.9602057,2025-10-01 21:08:26,2025-10-01 21:10:56,2025-10-01 21:08:26,2025-10-01 21:10:56
R215130,2025-10-01 21:07:00,COMPLETED,2,40.8038844,-73.9665046,40.812241,-73.954409,2025-10-01 21:07:38,2025-10-01 21:11:44,2025-10-01 21:07:38,2025-10-01 21:11:44
R215129,2025-10-01 21:06:00,COMPLETED,1,40.8022664,-73.9646541,40.8169265,-73.9603616,2025-10-01 21:06:38,2025-10-01 21:11:17,2025-10-01 21:06:38,2025-10-01 21:11:18
R215107,2025-10-01 21:02:00,COMPLETED,1,40.80492131,-73.96303643,40.8178909,-73.9534439,2025-10-01 21:03:30,2025-10-01 21:11:23,2025-10-01 21:03:30,2025-10-01 21:11:27
R215136,2025-10-01 21:10:00,COMPLETED,1,40.8058205,-73.9651586,40.81476104,-73.95995725,2025-10-01 21:10:35,2025-10-01 21:12:55,2025-10-01 21:10:35,2025-10-01 21:12:51
R215116,2025-10-01 21:03:00,COMPLETED,1,40.81021249,-73.96187838,40.81689196,-73.954391,2025-10-01 21:04:53,2025-10-01 21:12:22,2025-10-01 21:04:53,2025-10-01 21:12:22
R215133,2025-10-01 21:09:00,COMPLETED,1,40.80923143,-73.94904133,40.8043066,-73.9615856,2025-10-01 21:10:13,2025-10-01 21:13:33,2025-10-01 21:10:13,2025-10-01 21:13:33
R215118,2025-10-01 21:04:00,COMPLETED,3,40.81811497,-73.96034852,40.80509642,-73.96436647,2025-10-01 21:07:39,2025-10-01 21:11:38,2025-10-01 21:10:03,2025-10-01 21:13:07
R215124,2025-10-01 21:05:00,COMPLETED,2,40.82151744,-73.95423107,40.8090898,-73.9491517,2025-10-01 21:09:00,2025-10-01 21:12:29,2025-10-01 21:10:29,2025-10-01 21:13:58
R215138,2025-10-01 21:11:00,COMPLETED,1,40.8095133,-73.9633969,40.8080156,-73.9584623,2025-10-01 21:12:40,2025-10-01 21:13:55,2025-10-01 21:12:38,2025-10-01 21:13:53
R215135,2025-10-01 21:10:00,COMPLETED,1,40.81788635,-73.95889878,40.80504617,-73.964689,2025-10-01 21:10:18,2025-10-01 21:13:05,2025-10-01 21:10:18,2025-10-01 21:13:38
R215123,2025-10-01 21:05:00,COMPLETED,1,40.81793329,-73.95881094,40.8001416,-73.9657139,2025-10-01 21:07:00,2025-10-01 21:14:47,2025-10-01 21:07:00,2025-10-01 21:14:47
R215139,2025-10-01 21:11:00,COMPLETED,1,40.80806105,-73.96366373,40.82002327,-73.95651866,2025-10-01 21:11:00,2025-10-01 21:14:17,2025-10-01 21:11:00,2025-10-01 21:14:17
R215144,2025-10-01 21:12:00,COMPLETED,2,40.81093292,-73.95266198,40.80654551,-73.96014299,2025-10-01 21:12:33,2025-10-01 21:14:50,2025-10-01 21:12:33,2025-10-01 21:14:50
R215134,2025-10-01 21:09:00,COMPLETED,1,40.81134249,-73.96284197,40.80079314,-73.96020569,2025-10-01 21:09:09,2025-10-01 21:14:25,2025-10-01 21:09:09,2025-10-01 21:14:25
R215145,2025-10-01 21:13:00,COMPLETED,1,40.81848136,-73.95913649,40.8205973,-73.9579459,2025-10-01 21:14:36,2025-10-01 21:15:09,2025-10-01 21:14:36,2025-10-01 21:15:06
R215148,2025-10-01 21:13:00,COMPLETED,1,40.80966816,-73.95039015,40.81657479,-73.95960957,2025-10-01 21:13:29,2025-10-01 21:15:28,2025-10-01 21:13:29,2025-10-01 21:15:28
R215146,2025-10-01 21:13:00,COMPLETED,1,40.80997573,-73.960662,40.8158474,-73.9595169,2025-10-01 21:14:37,2025-10-01 21:15:54,2025-10-01 21:14:35,2025-10-01 21:15:51
R215132,2025-10-01 21:09:00,COMPLETED,1,40.81777902,-73.9587127,40.79717412,-73.96441843,2025-10-01 21:10:15,2025-10-01 21:14:43,2025-10-01 21:10:18,2025-10-01 21:15:50
R215140,2025-10-01 21:12:00,COMPLETED,1,40.80804963,-73.96362986,40.79871018,-73.95993009,2025-10-01 21:12:18,2025-10-01 21:16:12,2025-10-01 21:12:18,2025-10-01 21:16:12
R215149,2025-10-01 21:14:00,COMPLETED,1,40.81034647,-73.96191057,40.81591075,-73.95757712,2025-10-01 21:14:35,2025-10-01 21:16:21,2025-10-01 21:14:35,2025-10-01 21:16:21
R215137,2025-10-01 21:11:00,COMPLETED,1,40.8182245,-73.9597336,40.8032107,-73.9656652,2025-10-01 21:12:55,2025-10-01 21:16:44,2025-10-01 21:13:09,2025-10-01 21:16:58
R215157,2025-10-01 21:17:00,COMPLETED,1,40.808043,-73.9639122,40.8052012,-73.965599,2025-10-01 21:17:00,2025-10-01 21:17:42,2025-10-01 21:17:00,2025-10-01 21:17:42
R215143,2025-10-01 21:12:00,COMPLETED,2,40.8090898,-73.9491517,40.82181252,-73.95410366,2025-10-01 21:13:13,2025-10-01 21:16:52,2025-10-01 21:13:00,2025-10-01 21:17:21
R215141,2025-10-01 21:12:00,COMPLETED,1,40.802037,-73.96438725,40.8214466,-73.9542473,2025-10-01 21:12:45,2025-10-01 21:17:18,2025-10-01 21:12:45,2025-10-01 21:17:18
R215142,2025-10-01 21:12:00,COMPLETED,1,40.81790386,-73.95878747,40.79839672,-73.96717474,2025-10-01 21:12:52,2025-10-01 21:18:32,2025-10-01 21:12:52,2025-10-01 21:18:32
R215150,2025-10-01 21:15:00,COMPLETED,3,40.8182245,-73.9597336,40.8044139,-73.9648102,2025-10-01 21:15:47,2025-10-01 21:19:18,2025-10-01 21:15:47,2025-10-01 21:19:20
R215156,2025-10-01 21:17:00,COMPLETED,1,40.81086731,-73.95973206,40.8123119,-73.9541101,2025-10-01 21:18:03,2025-10-01 21:19:25,2025-10-01 21:18:03,2025-10-01 21:19:25
R215147,2025-10-01 21:13:00,COMPLETED,1,40.80514819,-73.96615416,40.80532455,-73.95159149,2025-10-01 21:13:08,2025-10-01 21:19:09,2025-10-01 21:13:08,2025-10-01 21:19:05
R215152,2025-10-01 21:16:00,COMPLETED,1,40.80721751,-73.96424376,40.80320216,-73.95408388,2025-10-01 21:16:47,2025-10-01 21:20:19,2025-10-01 21:16:47,2025-10-01 21:20:51
R215161,2025-10-01 21:18:00,COMPLETED,2,40.81206798,-73.95166989,40.81676408,-73.95428203,2025-10-01 21:19:02,2025-10-01 21:20:12,2025-10-01 21:19:02,2025-10-01 21:20:12
R215158,2025-10-01 21:18:00,COMPLETED,1,40.79950738,-73.96267735,40.8056791,-73.96298278,2025-10-01 21:18:40,2025-10-01 21:20:22,2025-10-01 21:18:40,2025-10-01 21:20:12
R215155,2025-10-01 21:17:00,COMPLETED,1,40.81790158,-73.95879384,40.80414473,-73.95728443,2025-10-01 21:17:19,2025-10-01 21:20:27,2025-10-01 21:17:19,2025-10-01 21:20:28
R215151,2025-10-01 21:16:00,COMPLETED,1,40.80216719,-73.96449622,40.82177015,-73.95411171,2025-10-01 21:16:27,2025-10-01 21:21:00,2025-10-01 21:16:27,2025-10-01 21:21:00
R215165,2025-10-01 21:19:00,COMPLETED,1,40.80783443,-73.95939868,40.81122753,-73.96016344,2025-10-01 21:20:49,2025-10-01 21:21:54,2025-10-01 21:20:49,2025-10-01 21:21:56
R215159,2025-10-01 21:18:00,COMPLETED,1,40.8080207,-73.96388602,40.80869268,-73.95921361,2025-10-01 21:20:12,2025-10-01 21:21:26,2025-10-01 21:20:20,2025-10-01 21:21:34
R215160,2025-10-01 21:18:00,COMPLETED,1,40.80611,-73.95424,40.8097912,-73.9593562,2025-10-01 21:19:35,2025-10-01 21:21:33,2025-10-01 21:19:35,2025-10-01 21:21:27
R215162,2025-10-01 21:19:00,COMPLETED,1,40.80669422,-73.96056309,40.79711092,-73.96435473,2025-10-01 21:20:35,2025-10-01 21:22:44,2025-10-01 21:20:35,2025-10-01 21:22:44
R215164,2025-10-01 21:19:00,COMPLETED,1,40.81032262,-73.95289768,40.80418965,-73.96451902,2025-10-01 21:19:06,2025-10-01 21:22:07,2025-10-01 21:19:06,2025-10-01 21:22:39
R215154,2025-10-01 21:17:00,COMPLETED,1,40.80788138,-73.96373984,40.81259097,-73.9518895,2025-10-01 21:17:02,2025-10-01 21:23:46,2025-10-01 21:17:02,2025-10-01 21:23:54
R215169,2025-10-01 21:20:00,COMPLETED,1,40.8157951,-73.9584012,40.80488502,-73.96417268,2025-10-01 21:21:01,2025-10-01 21:23:47,2025-10-01 21:21:01,2025-10-01 21:23:54
R215168,2025-10-01 21:20:00,COMPLETED,3,40.81615307,-73.95836402,40.80475051,-73.96366205,2025-10-01 21:21:01,2025-10-01 21:23:47,2025-10-01 21:21:01,2025-10-01 21:23:54
R215172,2025-10-01 21:21:00,COMPLETED,1,40.81687851,-73.95420022,40.8094468,-73.961793,2025-10-01 21:21:00,2025-10-01 21:23:21,2025-10-01 21:21:00,2025-10-01 21:23:41
R215175,2025-10-01 21:21:00,COMPLETED,1,40.80905176,-73.95956028,40.7995483,-73.9628665,2025-10-01 21:21:35,2025-10-01 21:23:53,2025-10-01 21:21:35,2025-10-01 21:23:53
